Class ID;Definitions;decreased_in_magnitude_relative_to;functionally related to
http://purl.obolibrary.org/obo/PATO_0001732;A quality inhering in a plant by virtue of the bearer's disposition to not shed any body part.;;
http://purl.obolibrary.org/obo/PATO_0000066;A texture quality inhering in a bearer by virtue of the bearer's having hair or bristles.;;
http://purl.obolibrary.org/obo/PATO_0000049;A quality inhering in a bearer by virtue of the bearer's possessing or displaying a distinctive feature in type or degree or effect or force.;;
http://purl.obolibrary.org/obo/PATO_0000646;A morphological quality inhering in a bearer by virtue of the bearer's being distorted during formation.;;
http://purl.obolibrary.org/obo/PATO_0002406;Easily reduced to powder or easily fragmentable or crumbly.;;
http://purl.obolibrary.org/obo/PATO_0001594;A concave quality inhering in a bearer by virtue of the bearer's forming or resembling an arch.;;
http://purl.obolibrary.org/obo/PATO_0001577;A permeability which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001467;A curvature quality inhering in a bearer by virtue of the bearer's being curved towards the part of the body from which the tail arises.;;
http://purl.obolibrary.org/obo/PATO_0001484;A quality of a process which occurs near to or not long before the present.;;
http://purl.obolibrary.org/obo/PATO_0001227;A variability quality inhering in a bearer by virtue of whether the bearer exhibits variation or change.;;
http://purl.obolibrary.org/obo/PATO_0001337;A yeast mating type.;;
http://purl.obolibrary.org/obo/PATO_0001971;A branched quality inhering in a bearer by virtue of the bearer's having secondary branches freely branching toward the margin.;;
http://purl.obolibrary.org/obo/PATO_0001824;A wetness quality inhering in a bearer by virtue of the bearer's not being covered by a liquid.;;
http://purl.obolibrary.org/obo/PATO_0001807;A sensitivity to irradiation which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002285;Branchiness quality inhering in a bearer by virtue of increasing the degree to which there are subdivisions or offshoots in a bearer entity.;;
http://purl.obolibrary.org/obo/PATO_0002268;A positional quality inhering in a bearer by virtue of the bearer's being located in a position equidistant from edges.;;
http://purl.obolibrary.org/obo/PATO_0001934;A shape quality inhering in a bearer by virtue of the bearer's being perfectly circular.;;
http://purl.obolibrary.org/obo/PATO_0002395;A positional quality inhering in a bearer by virtue of the bearer's being positioned away from the axis of an organism.;;
http://purl.obolibrary.org/obo/PATO_0001917;A spatial quality inhering in a bearer by virtue of the bearer's being located toward the front and abdomen of an organism relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0001020;A structural quality inhering in a bearer by virtue of whether the bearer has been harmed or injured or spoiled.;;
http://purl.obolibrary.org/obo/PATO_0002175;A spatial quality inhering in a bearer by virtue of the bearer's changed direction of position towards another entity.;;
http://purl.obolibrary.org/obo/PATO_0001600;A rotation quality inhering in a bearer by virtue of being rotated towards the rear of organism.;;
http://purl.obolibrary.org/obo/PATO_0001245;A color consisting of brown hue and low brightness.;;
http://purl.obolibrary.org/obo/PATO_0002259;A spatial quality inhering in a bearer by virtue of the bearer's being located near in space in relation to another entity.;;
http://purl.obolibrary.org/obo/PATO_0002276;A color pattern inhering in a bearer by virtue of bearer's exhibiting vertical bars of one hue or degree of saturation crossing another.;;
http://purl.obolibrary.org/obo/PATO_0002386;A concave 3-D shape that inheres in the bearer by virtue of the bearer's shape that is wider at one end and narrow in the middle.;;
http://purl.obolibrary.org/obo/PATO_0001815;A strength quality inhering in a bearer by virtue of the bearer's disposition to lose strength.;;
http://purl.obolibrary.org/obo/PATO_0001908;A nucleate quality inhering in a bearer by virtue of the bearer's having more than one nucleus.;;
http://purl.obolibrary.org/obo/PATO_0002149;A quality inhering in a bearer by virtue of the bearer exhibiting increased density resulting in exhibiting increased degree of radiopacity (in X-rays).;;
http://purl.obolibrary.org/obo/PATO_0001705;A color consisting of violet hue and low brightness.;;
http://purl.obolibrary.org/obo/PATO_0002166;A duration quality of a process inhering in a bearer by virtue of the bearer's premature completion of the closure of the opening of an anatomical entity.;;
http://purl.obolibrary.org/obo/PATO_0045066;A susceptibility toward an external stimulus which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045083;A wetness which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0002052;An occurrence which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001694;A viscosity which relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001677;An efficiency quality inhering in a bearer by virtue of the bearer's lacking efficiency.;;
http://purl.obolibrary.org/obo/PATO_0030000;A malformed quality inhering in a bearer by virtue of the bearer's gross morphology containing what are normally anterior structures and missing some or all of what are normally posterior structures.;;
http://purl.obolibrary.org/obo/PATO_0001360;A shape quality inhering in a bearer by virtue of the bearer's having thin filamentous extensions at its edge.;;
http://purl.obolibrary.org/obo/PATO_0002498;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed medially.;;
http://purl.obolibrary.org/obo/PATO_0002368;A viviparous organism having never given birth.;;
http://purl.obolibrary.org/obo/PATO_0045084;A duration quality of a process which is relatively normal.;;
http://purl.obolibrary.org/obo/PATO_0000057;A quality of a single process inhering in a bearer by virtue of the bearer's occurrence.;;
http://purl.obolibrary.org/obo/PATO_0002291;Absence of a tissue or organ due to failure to develop.;;
http://purl.obolibrary.org/obo/PATO_0005024;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed along the longitudinal or anterior-posterior axis.;;
http://purl.obolibrary.org/obo/CARO_0000000;;;
http://purl.obolibrary.org/obo/GO_0005886;The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins.;;
http://purl.obolibrary.org/obo/PATO_0001475;A position which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001585;A physical quality inhering in a bearer by virtue of the bearer's disposition to transmit of an entity through a medium.|Examples could be heat or electricity or sound.;;
http://purl.obolibrary.org/obo/PATO_0001492;This term will be obsoleted; Use GO:growth and PATO:rate.;;
http://purl.obolibrary.org/obo/PATO_0040013;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed dorsomedially.;;
http://purl.obolibrary.org/obo/PATO_0001328;A symmetry quality inhering in a bearer by virtue of the bearer's being capable of division into symmetrical halves by any longitudinal plane passing through the axis.;;
http://purl.obolibrary.org/obo/PATO_0001962;A curled quality inhering in a bearer by virtue of the bearer's edges of its surface being rolled inwards spirally on each side.;;
http://purl.obolibrary.org/obo/PATO_0001945;A moderate yellow-orange to orange color.;;
http://purl.obolibrary.org/obo/PATO_0002359;A quality inhering in a bearer by virtue of the bearer's width being notably higher than its length.;;
http://purl.obolibrary.org/obo/PATO_0040003;The ability of a pathogen to produce an infectious disease or disorder in an another organism.;;
http://purl.obolibrary.org/obo/PATO_0030004;An anterioralized quality inhering in a bearer by virtue of the bearer's gross morphology containing what are normally anterior structures and missing some but not all of what are normally posterior structures.;;
http://purl.obolibrary.org/obo/PATO_0002042;An anterior-posterior diameter quality which is relatively small.;;
http://purl.obolibrary.org/obo/PATO_0002025;A convex angle that is formed by one side of a polygon and a line extended from an adjacent side.;;
http://purl.obolibrary.org/obo/PATO_0002249;A degree of pigmentation quality inhering in a bearer by virtue of the bearer's lacking substances produced by living organisms that have a color resulting from selective color absorption.;;
http://purl.obolibrary.org/obo/PATO_0002402;Multiple lesions some interconnecting with each other.;;
http://purl.obolibrary.org/obo/PATO_0002512;A positional quality inhering in a bearer by virtue of the bearer flowing or coming together with another entity.;;
http://purl.obolibrary.org/obo/PATO_0000701;A texture quality inhering in a bearer by virtue of the bearer's processing a surface free of roughness or irregularities.;;
http://purl.obolibrary.org/obo/PATO_0001949;A shape quality inhering in a bearer by virtue of the bearer's terminating abruptly in a little point.;;
http://purl.obolibrary.org/obo/PATO_0000921;A 1-D extent quality which is equal to the distance from one side of an object to another side which is opposite.;;
http://purl.obolibrary.org/obo/PATO_0001966;A curled quality inhering in a bearer by virtue of the bearer's one edge of its surface being wholly rolled up in another.;;
http://purl.obolibrary.org/obo/PATO_0070016;A pyramidal family morphology that inheres in neurons which have an apical tree which is oriented parallel to the pia.;;
http://purl.obolibrary.org/obo/PATO_0000047;An organismal quality inhering in a bearer by virtue of the bearer's ability to undergo sexual reproduction in order to differentiate the individuals or types involved.;;
http://purl.obolibrary.org/obo/PATO_0045057;A perimeter which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045074;A variability which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045091;North is one of the four compass points or cardinal directions. It is the opposite of south and is perpendicular to east and west.;;
http://purl.obolibrary.org/obo/PATO_0015028;A decrease in stability.;;
http://purl.obolibrary.org/obo/PATO_0000627;A spatial pattern quality inhering in a bearer by virtue of the bearer's being confined or restricted to a particular location.;;
http://purl.obolibrary.org/obo/PATO_0000644;A increased size quality inhering in an organ or tissue by virtue of the bearer's exhibiting increased number of cells.;;
